sample_id,stem_id,species,water mas,CPg,wc,NF,NSlf,SL,STm,Pbr,Sbr,P:S,SD.PL,SD.SL,SD.P:S,Pendent 1,Pendent 2,Pendent 3,Pendent 4,Pendent 5,Pendent 6,Pendent 7,Pendent 8,Pendent 9,Pendent 10,Spreading 1,Spreading 2,Spreading 3,Spreading 4,Spreading 5,Spreading 6,Spreading 7,Spreading 8,Spreading 9,Spreading 10,P:S1,P:S2,P:S3,P:S4,P:S5,P:S6,P:S7,P:S8,P:S9,P:S10
s3.02.06.cu.1,s3.02.06.Cu.1.3,S.cuspidatum,,0.0126,21.34920635,30,110,6.082,0.02727,1.0945,1.2691,0.868480204,0.140098715,0.12506994,0.11742081,1.187,1.291,1.351,0.959,1.1,0.926,0.943,1.1,1.109,0.979,1.263,1.35,1.41,1.273,1.337,1.419,1.314,1.222,1.096,1.007,0.939825812,0.956296296,0.958156028,0.75333857,0.822737472,0.652572234,0.717656012,0.900163666,1.011861314,0.972194638
s3.02.06.cu.1,s3.02.06.Cu.1.4,S.cuspidatum,,0.01753,24.99144324,16,58,1.942,0.01426,1.0698,1.166,0.931859817,0.085810023,0.143705254,0.140838735,1.071,1.155,1.087,1.136,0.935,1.051,1.214,0.924,1.085,1.04,1.237,1.392,1.309,1.286,1.253,1.044,1.044,1.154,0.942,0.999,0.865804365,0.829741379,0.830404889,0.883359253,0.746209098,1.006704981,1.162835249,0.800693241,1.151804671,1.041041041
s3.02.06.cu.1,s3.02.06.Cu.1.5,S.cuspidatum,,0.01255,28.50996016,43,130,5.319,0.02051,0.8769,1.1406,0.780716527,0.083929077,0.162635912,0.111099976,0.829,0.714,1.02,0.827,0.917,0.81,0.851,0.939,0.964,0.898,0.853,1,1.418,1.283,1.241,1.054,1.265,1.088,0.988,1.216,0.971864009,0.714,0.71932299,0.644583009,0.738920226,0.768500949,0.672727273,0.863051471,0.975708502,0.738486842
s3.02.06.li.1,s3.02.06.Li.1.1,S.lindbergii,,0.01737,16.52849741,19,65,3.326,0.01909,1.0212,1.3298,0.774125265,0.083956894,0.140449137,0.082853099,1.053,1.023,0.962,1.116,0.967,1.018,1.071,1.183,0.924,0.895,1.584,1.397,1.448,1.399,1.408,1.158,1.199,1.364,1.219,1.122,0.664772727,0.732283465,0.664364641,0.797712652,0.686789773,0.8791019,0.89324437,0.867302053,0.757998359,0.797682709
s3.02.06.li.1,s3.02.06.Li.1.2,S.lindbergii,,0.00714,17.88515406,43,192,6.677,0.03996,1.1135,1.1888,0.95675517,0.268550647,0.259797537,0.22535464,0.651,0.954,1.375,1.33,1.348,0.841,1.14,0.777,1.394,1.325,0.828,0.646,1.215,1.302,1.543,1.153,1.35,1.135,1.249,1.467,0.786231884,1.476780186,1.131687243,1.021505376,0.873622813,0.729401561,0.844444444,0.684581498,1.116092874,0.903203817
s3.02.06.li.1,s3.02.06.Li.1.3,S.lindbergii,,0.01413,16.4118896,17,64,3.84,0.016,0.9573,1.1603,0.835536171,0.124199879,0.188797272,0.091309919,0.739,0.881,0.938,0.955,0.952,0.911,1.153,0.832,1.104,1.108,0.78,1.177,1.121,1.19,1.206,1.387,1.282,0.869,1.197,1.394,0.947435897,0.748513169,0.836752899,0.802521008,0.789386401,0.656813266,0.899375975,0.957422325,0.922305764,0.794835007
s3.02.06.li.1,s3.02.06.Li.1.4,S.lindbergii,,0.01213,17.57625721,17,64,2.563,0.01485,0.8804,1.1044,0.805472553,0.086928936,0.137216763,0.094375766,0.858,0.984,0.848,0.942,1.078,0.84,0.819,0.835,0.795,0.805,1.107,1.204,1.391,1.142,1.117,1.169,1.042,1.075,0.877,0.92,0.775067751,0.817275748,0.609633357,0.824868651,0.965085049,0.718562874,0.785988484,0.776744186,0.90649943,0.875
s3.02.06.li.1,s3.02.06.Li.1.5,S.lindbergii,,0.00864,17.67361111,17,60,2.811,0.01054,0.7501,0.9358,0.830247717,0.058286276,0.163141534,0.177705923,0.764,0.799,0.725,0.697,0.712,0.648,0.791,0.867,0.73,0.768,1.022,0.94,1.112,1.001,1.082,0.725,0.966,0.803,0.603,1.104,0.747553816,0.85,0.651978417,0.696303696,0.658040665,0.893793103,0.81884058,1.079701121,1.210613599,0.695652174
s3.06.06.cu.1,s3.06.06.Cu.1.1,S.cuspidatum,,0.02158,18.89249305,27,86,4.575,0.01487,0.8009,0.9136,0.884360451,0.102969364,0.082255942,0.144048499,0.808,0.734,0.737,0.576,0.843,0.927,0.749,0.811,0.941,0.883,0.843,1.054,0.861,0.861,0.79,0.867,1.025,0.947,0.896,0.992,0.958481613,0.696394687,0.855981417,0.668989547,1.067088608,1.069204152,0.730731707,0.856388596,1.050223214,0.890120968
s3.06.06.cu.1,s3.06.06.Cu.1.2,S.cuspidatum,,0.02327,18.53889128,41,121,6.717,0.02711,0.8042,0.8155,1.003935782,0.093440676,0.101983577,0.188330646,0.846,0.602,0.787,0.864,0.774,0.826,0.815,0.981,0.718,0.829,0.634,0.812,0.688,0.985,0.781,0.838,0.846,0.753,0.877,0.941,1.334384858,0.74137931,1.143895349,0.87715736,0.991037132,0.985680191,0.963356974,1.302788845,0.818700114,0.880977683
s3.06.06.cu.1,s3.06.06.Cu.1.3,S.cuspidatum,,0.01803,20.03327787,35,111,3.233,0.02227,0.816,0.9079,0.908232763,0.087746225,0.097685669,0.123943852,0.867,0.724,0.742,0.754,0.977,0.963,0.841,0.779,0.758,0.755,0.908,0.999,0.874,0.7,0.968,0.933,0.901,0.777,1.028,0.991,0.954845815,0.724724725,0.848970252,1.077142857,1.009297521,1.032154341,0.933407325,1.002574003,0.737354086,0.76185671
s3.06.06.cu.1,s3.06.06.Cu.1.4,S.cuspidatum,,0.0233,19.83261803,32,109,5.253,0.02188,0.8996,0.9141,0.998220655,0.147047747,0.130486359,0.172718969,0.942,0.886,0.984,0.975,0.722,0.8,0.865,0.707,1.247,0.868,0.991,1.037,0.829,0.831,1.116,0.783,0.815,0.882,1.11,0.747,0.950554995,0.854387657,1.186972256,1.173285199,0.646953405,1.021711367,1.061349693,0.801587302,1.123423423,1.161981258
s3.06.06.cu.1,s3.06.06.Cu.1.5,S.cuspidatum,,0.01784,18.62107623,34,103,5.376,0.01981,0.8151,0.8604,0.952709825,0.146581343,0.096635604,0.156109517,0.658,0.736,0.715,0.682,0.788,0.901,0.911,1.183,0.821,0.756,0.799,0.827,0.9,0.961,0.864,0.927,0.947,0.977,0.686,0.716,0.823529412,0.889963724,0.794444444,0.709677419,0.912037037,0.971952535,0.961985216,1.210849539,1.196793003,1.055865922
s3.06.06.li.1,s3.06.06.Li.1.1,S.lindbergii,,0.02115,16.96453901,21,71,3.118,0.01653,1.113,1.1674,0.994388612,0.15320248,0.253733403,0.230588618,1.027,1.092,0.898,1.008,1.345,1.037,1.208,0.926,1.286,1.303,1.021,0.716,0.791,1.151,1.235,1.438,1.577,1.254,1.321,1.17,1.005876592,1.525139665,1.135271808,0.875760209,1.089068826,0.721140473,0.766011414,0.738437002,0.973504921,1.113675214
s3.06.06.li.1,s3.06.06.Li.1.2,S.lindbergii,,0.01071,18.62745098,34,125,5.335,0.0285,0.9144,0.9526,0.961430393,0.179956773,0.171410735,0.100338631,0.993,0.746,0.743,0.754,1.265,1.155,0.714,0.833,0.983,0.958,0.812,0.81,0.848,0.789,1.189,1.289,0.796,0.894,1.039,1.06,1.222906404,0.920987654,0.876179245,0.955640051,1.06391926,0.896043445,0.896984925,0.931767338,0.946102021,0.903773585
s3.06.06.li.1,s3.06.06.Li.1.3,S.lindbergii,,0.02089,16.93154619,28,114,4.34,0.02763,1.0441,1.202,0.871578847,0.227561179,0.135624482,0.169805629,0.781,0.889,0.962,0.868,0.937,1.329,1.467,0.976,0.892,1.34,1.011,0.998,1.301,1.26,1.005,1.263,1.306,1.338,1.346,1.192,0.772502473,0.890781563,0.739431207,0.688888889,0.932338308,1.052256532,1.123277182,0.729446936,0.662704309,1.124161074
s3.06.06.li.1,s3.06.06.Li.1.4,S.lindbergii,,0.01463,20.36910458,44,173,5.318,0.04714,0.999,1.1581,0.887589656,0.085182158,0.212148745,0.157762364,1.027,1.042,0.91,1.135,1.007,0.907,0.91,0.891,1.048,1.113,1.549,0.928,1.233,1.484,1.062,1.074,0.904,1.266,0.962,1.119,0.663008393,1.122844828,0.738037307,0.764824798,0.948210923,0.844506518,1.006637168,0.703791469,1.089397089,0.99463807
s3.06.06.li.1,s3.06.06.Li.1.5,S.lindbergii,,0.01763,19.87521271,30,112,4.702,0.02035,0.9051,0.9571,0.971305124,0.201733215,0.281370379,0.140108377,0.807,0.716,0.933,0.584,0.829,0.902,1.3,0.778,1.062,1.14,0.755,0.709,0.792,0.63,0.797,0.796,1.374,1.089,1.146,1.483,1.068874172,1.009873061,1.178030303,0.926984127,1.040150565,1.133165829,0.946142649,0.714416896,0.926701571,0.76871207
s3.07.06.cu.1,s3.07.06.Cu.1.1,S.cuspidatum,,0.02555,27.21330724,59,64,3.762,0.04899,0.8148,0.9794,0.885128162,0.253128347,0.183841889,0.371903994,0.99,0.117,1.029,0.993,0.953,0.913,0.836,0.857,0.722,0.738,0.651,1.093,0.777,1.226,1.009,0.775,1.18,1.154,0.993,0.936,1.520737327,0.107044831,1.324324324,0.80995106,0.944499504,1.178064516,0.708474576,0.742634315,0.727089627,0.788461538
s3.07.06.cu.1,s3.07.06.Cu.1.2,S.cuspidatum,,0.02089,24.10244136,41,102,3.442,0.02795,0.8924,1.2507,0.714773306,0.141117114,0.082991626,0.112723277,0.975,0.938,0.647,0.726,0.929,1.131,1.066,0.894,0.807,0.811,1.343,1.371,1.233,1.103,1.249,1.3,1.158,1.16,1.278,1.312,0.725986597,0.684172137,0.524736415,0.658204896,0.743795036,0.87,0.920552677,0.770689655,0.631455399,0.618140244
s3.07.06.cu.1,s3.07.06.Cu.1.3,S.cuspidatum,,0.01452,21.06060606,31,84,2.513,0.02298,0.9712,1.1337,0.87969704,0.097413346,0.176543507,0.173518743,0.959,0.942,0.79,0.905,1.064,1.158,1.038,1.023,0.921,0.912,0.745,1.086,1.064,1.366,1.174,1.153,1.331,1.092,0.997,1.329,1.287248322,0.867403315,0.742481203,0.662518302,0.906303237,1.004336513,0.779864763,0.936813187,0.923771314,0.686230248
s3.07.06.cu.1,s3.07.06.Cu.1.4,S.cuspidatum,,0.02378,23.67115223,69,190,5.807,0.04526,0.892,1.0026,0.915029977,0.136436799,0.160702956,0.212999568,0.858,0.911,0.937,0.983,1.194,0.796,0.988,0.809,0.721,0.723,1.211,0.757,1.16,0.76,1.022,1.127,1.103,1.084,0.995,0.807,0.708505367,1.20343461,0.807758621,1.293421053,1.168297456,0.706299911,0.895738894,0.746309963,0.724623116,0.895910781
s3.07.06.cu.1,s3.07.06.Cu.1.5,S.cuspidatum,,0.02499,26.46658663,57,140,4.128,0.03978,0.9129,1.1491,0.813644206,0.138608405,0.185312952,0.181149702,0.732,0.929,0.643,0.874,0.935,0.891,0.887,1.079,1.084,1.075,1.041,0.948,0.922,1.398,1.339,1.259,1.414,0.909,1.154,1.107,0.703170029,0.979957806,0.697396963,0.625178827,0.6982823,0.707704527,0.627298444,1.187018702,0.939341421,0.971093044
s3.08.06.li.1,s3.08.06.Li.1.1,S.lindbergii,,0.03501,20.01999429,56,110,2.941,0.06149,0.9548,1.0777,0.895352921,0.15951351,0.179609604,0.116744325,0.76,0.846,0.988,0.876,0.885,1.108,0.759,0.954,1.295,1.077,0.71,0.891,1.301,0.942,1.198,1.29,1.002,1.105,1.197,1.141,1.070422535,0.949494949,0.759415834,0.929936306,0.738731219,0.858914729,0.75748503,0.863348416,1.081871345,0.943908852
s3.08.06.li.1,s3.08.06.Li.1.2,S.lindbergii,,0.0317,17.94952681,66,214,4.073,0.07433,1.0278,0.916,1.136434214,0.208224782,0.098574845,0.268966277,1.384,1.292,0.925,1.294,0.849,0.96,1.073,0.876,0.789,0.836,1.053,0.748,0.96,0.937,0.74,0.947,0.871,1.029,0.946,0.929,1.314339981,1.727272727,0.963541667,1.381003202,1.147297297,1.013727561,1.231917336,0.851311953,0.834038055,0.899892357
s3.08.06.li.1,s3.08.06.Li.1.3,S.lindbergii,,0.02979,20.07720712,41,152,3.056,0.05272,0.9161,0.9881,0.953790051,0.072811332,0.171591637,0.173001293,0.801,0.872,0.89,0.932,1.017,0.908,0.929,1.006,0.998,0.808,0.811,0.768,1.143,1.05,0.862,1.326,0.911,1.133,0.827,1.05,0.987669544,1.135416667,0.778652668,0.887619048,1.179814385,0.684766214,1.019758507,0.887908208,1.206771463,0.76952381
s3.08.06.li.1,s3.08.06.Li.1.4,S.lindbergii,,0.03367,18.15265815,31,110,2.254,0.03706,1.0458,1.0949,0.97439288,0.131891471,0.194989974,0.136582307,1.038,0.87,0.974,0.936,1.247,1.149,1.047,0.849,1.213,1.135,0.992,0.803,0.844,0.856,1.335,1.106,1.189,1.298,1.264,1.262,1.046370968,1.083437111,1.154028436,1.093457944,0.934082397,1.038878843,0.880571909,0.654083205,0.959651899,0.899366086
s3.08.06.li.1,s3.08.06.Li.1.5,S.lindbergii,,0.02944,18.99456522,86,267,5.191,0.07842,0.9593,1.0633,0.916905672,0.16234103,0.199739355,0.150946288,1.13,0.931,0.923,0.922,0.904,0.618,0.984,1.133,0.834,1.214,1.182,1.504,1.07,1.154,0.866,0.84,1.001,1.001,0.808,1.207,0.956006768,0.619015957,0.862616822,0.798960139,1.043879908,0.735714286,0.983016983,1.131868132,1.032178218,1.005799503
s3.10.06.cu.1,s3.10.06.Cu.1.1,S.cuspidatum,,0.01843,21.44872491,57,185,7.034,0.04857,0.9534,1.3206,0.731321348,0.074675565,0.142923896,0.10194326,1.007,0.959,0.986,1.052,1.018,0.836,0.81,0.975,0.984,0.907,1.25,1.332,1.449,1.34,1.478,1.586,1.29,1.085,1.181,1.215,0.8056,0.71996997,0.680469289,0.785074627,0.688768606,0.527112232,0.627906977,0.898617512,0.83319221,0.746502058
s3.10.06.cu.1,s3.10.06.Cu.1.2,S.cuspidatum,,0.03319,22.91955408,33,115,5.576,0.03344,1.0366,1.1089,0.948594359,0.140765195,0.148775973,0.174791427,1.173,1.149,1.107,1.038,1.093,1.069,1.097,0.65,1.019,0.971,1.233,1.111,1.291,0.906,1.131,1.298,0.832,0.987,1.165,1.135,0.9513382,1.03420342,0.857474826,1.145695364,0.966401415,0.82357473,1.318509615,0.658561297,0.874678112,0.855506608
s3.10.06.cu.1,s3.10.06.Cu.1.3,S.cuspidatum,,0.02706,23.56984479,51,153,6.517,0.04098,1.0215,1.3668,0.754364826,0.147208865,0.158571624,0.114254743,0.922,0.998,1.021,0.929,0.908,1.095,1.358,1.194,0.942,0.848,1.013,1.387,1.28,1.248,1.286,1.482,1.425,1.48,1.613,1.454,0.910167818,0.719538572,0.79765625,0.744391026,0.706065319,0.738866397,0.952982456,0.806756757,0.58400496,0.583218707
s3.10.06.cu.1,s3.10.06.Cu.1.4,S.cuspidatum,,0.02273,24.46546414,44,146,6.816,0.03205,0.9184,1.1756,0.793579982,0.117616495,0.125997778,0.155087242,0.93,0.78,0.978,0.918,0.924,0.774,1.029,1.034,0.723,1.094,1.173,1.249,0.84,1.202,1.162,1.126,1.342,1.259,1.228,1.175,0.792838875,0.6244996,1.164285714,0.763727121,0.795180723,0.687388988,0.766766021,0.821286736,0.588762215,0.93106383
s3.10.06.cu.1,s3.10.06.Cu.1.5,S.cuspidatum,,0.03164,21.44437421,63,210,9.838,0.04995,0.8612,1.1323,0.769554992,0.156647885,0.1659,0.155174046,0.84,0.694,0.977,0.79,1.148,0.641,1.064,0.897,0.859,0.702,1.157,0.935,1.113,1.343,1.001,1.027,1.521,1.041,1.091,1.094,0.726015557,0.742245989,0.877807727,0.588235294,1.146853147,0.624148004,0.699539776,0.86167147,0.787351054,0.641681901
s3.10.06.cu.2,s3.10.06.Cu.2.1,S.cuspidatum,,0.01161,15.46080965,29,84,5.214,0.01468,0.768,0.9072,0.853500199,0.097014432,0.086138029,0.141494355,0.8,0.812,0.795,0.671,0.765,0.582,0.797,0.687,0.81,0.961,1.012,0.89,0.881,0.81,1.031,0.821,1.022,0.895,0.93,0.78,0.790513834,0.912359551,0.902383655,0.828395062,0.74199806,0.708891596,0.779843444,0.767597765,0.870967742,1.232051282
s3.10.06.cu.2,s3.10.06.Cu.2.2,S.cuspidatum,,0.01621,17.06354102,42,121,5.936,0.02678,0.8823,0.9582,0.933310337,0.106837306,0.085986976,0.172329382,0.675,0.906,0.92,0.789,0.817,0.932,0.779,0.987,1.011,1.007,1.019,0.937,0.931,1.052,0.873,1.009,1.018,1.079,0.846,0.818,0.662414132,0.966915688,0.988184748,0.75,0.935853379,0.923686819,0.765225933,0.914735867,1.195035461,1.231051345
s3.10.06.cu.2,s3.10.06.Cu.2.3,S.cuspidatum,,0.01881,16.88463583,41,141,6.252,0.0252,0.8758,1.1062,0.804016048,0.0807537,0.119127495,0.131713965,0.825,0.808,0.946,0.818,0.908,1.02,0.929,0.729,0.847,0.928,0.796,1.131,1.167,1.141,1.152,0.988,1.182,1.229,1.163,1.113,1.036432161,0.714412025,0.810625536,0.716914987,0.788194444,1.032388664,0.785956007,0.593165175,0.728288908,0.83378257
s3.10.06.cu.2,s3.10.06.Cu.2.4,S.cuspidatum,,0.02372,16.10455312,27,97,6.157,0.02069,1.032,1.3351,0.784266673,0.130126093,0.176336298,0.121843313,0.951,1.154,1.31,0.938,1.144,0.835,1.054,1.006,0.963,0.965,1.429,1.591,1.365,1.168,1.395,1.557,1.256,1.442,1.052,1.096,0.66550035,0.725329981,0.95970696,0.803082192,0.820071685,0.536287733,0.839171975,0.697642164,0.91539924,0.880474453
s3.10.06.cu.2,s3.10.06.Cu.2.5,S.cuspidatum,,0.02257,16.60168365,37,112,6.553,0.02996,0.89,0.8801,1.03116254,0.134309344,0.098277617,0.222522301,0.829,1.153,0.982,0.786,0.69,0.883,0.777,1.021,0.985,0.794,0.918,0.852,0.769,0.963,0.972,0.978,1.002,0.813,0.845,0.689,0.903050109,1.353286385,1.276983095,0.816199377,0.709876543,0.902862986,0.775449102,1.255842558,1.165680473,1.152394775
s3.13.06.cu.1,s3.13.06.Cu.1.1,S.cuspidatum,,0.02056,24.49416342,30,95,5.24,0.02732,0.8126,1.4195,0.576792262,0.190440122,0.114034425,0.143634747,1.262,0.649,0.843,0.811,0.58,0.676,0.83,0.667,0.799,1.009,1.383,1.545,1.348,1.259,1.481,1.493,1.461,1.349,1.257,1.619,0.912509038,0.420064725,0.62537092,0.644162033,0.391627279,0.452779638,0.568104038,0.494440326,0.635640414,0.623224212
s3.13.06.cu.1,s3.13.06.Cu.1.2,S.cuspidatum,,0.01984,23.44254032,31,103,7.096,0.01528,0.8032,1.1185,0.717651836,0.147275117,0.149299866,0.087677848,0.713,0.663,0.74,0.65,0.814,0.727,0.965,0.677,1.037,1.046,1.058,0.981,1.097,0.986,1.136,0.968,1.028,1.146,1.381,1.404,0.673913043,0.675840979,0.674567001,0.659229209,0.716549296,0.751033058,0.938715953,0.590750436,0.750905141,0.745014245
s3.13.06.cu.1,s3.13.06.Cu.1.3,S.cuspidatum,,0.02129,25.59417567,36,119,6.107,0.02631,0.8708,1.2485,0.696384941,0.179761954,0.14469848,0.10826832,0.777,0.801,0.7,0.929,1.04,1.207,0.765,0.713,0.666,1.11,1.09,1.017,1.116,1.494,1.381,1.364,1.326,1.204,1.163,1.33,0.712844037,0.787610619,0.627240143,0.621820616,0.75307748,0.884897361,0.576923077,0.592192691,0.572656922,0.834586466
s3.13.06.cu.1,s3.13.06.Cu.1.4,S.cuspidatum,,0.01648,23.47087379,21,81,3.564,0.01785,1.0034,1.5604,0.651329572,0.156583652,0.158331425,0.125734483,1.067,1.124,0.592,0.882,0.97,1.057,1.037,1.062,1.177,1.066,1.698,1.537,1.66,1.653,1.387,1.357,1.502,1.769,1.734,1.307,0.628386337,0.73129473,0.356626506,0.533575318,0.699351118,0.778924097,0.690412783,0.600339175,0.678777393,0.815608263
s3.13.06.cu.1,s3.13.06.Cu.1.5,S.cuspidatum,,0.02795,24.17173524,24,89,4.274,0.02656,1.0725,1.6288,0.657776486,0.174875527,0.199025526,0.067780186,1.051,0.861,1.207,1.347,1.305,0.945,0.769,1.087,1.124,1.029,1.498,1.379,1.617,2.002,1.712,1.533,1.348,1.605,1.685,1.909,0.701602136,0.624365482,0.746444032,0.672827173,0.762266355,0.616438356,0.570474777,0.677258567,0.667062315,0.539025668
s3.13.06.li.1,s3.13.06.Li.1.1,S.lindbergii,,0.01911,13.20251177,42,165,8.255,0.04514,0.9634,1.0294,0.946091588,0.111033508,0.111958206,0.140416979,0.845,0.904,0.76,0.955,1.108,0.922,1.112,1.099,0.94,0.989,0.915,1.265,1.08,0.92,1.143,1.021,1.053,1.012,1.024,0.861,0.923497268,0.714624506,0.703703704,1.038043478,0.969378828,0.903036239,1.056030389,1.085968379,0.91796875,1.148664344
s3.13.06.li.1,s3.13.06.Li.1.2,S.lindbergii,,0.01437,15.74808629,19,74,3.726,0.01921,0.942,1.0294,0.924887738,0.094976839,0.094368639,0.138541096,1.005,0.862,1.016,0.979,0.733,0.927,1.081,0.864,0.951,1.002,0.926,1.156,1.017,1.033,1.001,0.867,0.997,1.21,1.022,1.065,1.085313175,0.74567474,0.999016716,0.947725073,0.732267732,1.069204152,1.084252758,0.714049587,0.930528376,0.94084507
s3.13.06.li.1,s3.13.06.Li.1.3,S.lindbergii,,0.02085,14.71942446,34,139,4.505,0.04012,0.9547,1.1946,0.805439797,0.150672526,0.165655788,0.107762007,0.747,0.834,0.785,0.914,0.783,1.14,1.047,1.145,1.097,1.055,0.831,1.365,1.241,1.244,0.959,1.214,1.265,1.358,1.329,1.14,0.898916968,0.610989011,0.632554392,0.734726688,0.816475495,0.939044481,0.827667984,0.843151694,0.825432656,0.925438596
s3.13.06.li.1,s3.13.06.Li.1.4,S.lindbergii,,0.01896,15.61708861,47,185,5.949,0.04197,0.84,0.9562,0.883337496,0.106384209,0.117455353,0.091341078,0.803,1.014,0.792,0.801,0.68,0.751,0.81,1.036,0.903,0.81,1.207,1.044,0.879,0.949,0.754,0.888,0.97,1.059,0.905,0.907,0.665285833,0.971264368,0.901023891,0.844046365,0.901856764,0.845720721,0.835051546,0.978281398,0.997790055,0.893054024
s3.13.06.li.1,s3.13.06.Li.1.5,S.lindbergii,,0.00514,14.68871595,24,93,4.218,0.00886,0.7072,0.7313,0.989234189,0.150968076,0.134067931,0.23607237,0.922,0.892,0.723,0.587,0.408,0.705,0.886,0.62,0.674,0.655,0.709,0.811,0.848,0.421,0.577,0.857,0.71,0.723,0.784,0.873,1.300423131,1.099876695,0.85259434,1.394299287,0.707105719,0.822637106,1.247887324,0.857538036,0.859693878,0.750286369
s3.13.06.li.2,s3.13.06.Li.2.1,S.lindbergii,,0.01206,11.47595357,46,179,7.037,0.02943,0.7941,0.9896,0.816730036,0.095655057,0.131026867,0.147987593,0.632,0.784,0.804,0.696,0.85,0.957,0.683,0.81,0.819,0.906,1.026,0.919,0.919,0.897,1.046,1.113,1.04,1.214,0.707,1.015,0.615984405,0.853101197,0.874863983,0.775919732,0.812619503,0.859838275,0.656730769,0.667215815,1.158415842,0.892610837
s3.13.06.li.2,s3.13.06.Li.2.2,S.lindbergii,,0.02057,12.50850754,16,57,1.254,0.01623,1.0996,1.2049,0.92787775,0.16597783,0.148563421,0.195002838,0.854,1.254,1.36,1.111,1.293,0.938,1.024,0.912,1.031,1.219,0.961,1.116,0.999,1.397,1.236,1.171,1.463,1.219,1.276,1.211,0.888657648,1.123655914,1.361361361,0.795275591,1.046116505,0.801024765,0.699931647,0.748154225,0.80799373,1.006606111
s3.13.06.li.2,s3.13.06.Li.2.3,S.lindbergii,,0.02281,11.43358176,41,158,6.239,0.03552,1.0738,1.1967,0.929697496,0.09068936,0.218265916,0.205561582,1.203,0.996,1.028,1.143,1.102,1.109,1.199,0.906,0.993,1.059,1.241,1.191,1.334,1.401,0.735,1.369,1.391,0.953,0.985,1.367,0.969379533,0.83627204,0.770614693,0.815845824,1.499319728,0.810080351,0.861969806,0.950682057,1.008121827,0.7746891
s3.13.06.li.2,s3.13.06.Li.2.4,S.lindbergii,,0.01382,10.35455861,8,45,2.277,0.01122,0.8107,0.9246,0.710814611,0.412270797,0.478190171,0.372604522,1.07,1.069,1.069,1.118,0.842,0.993,0.933,1.013,0,0,0.996,1.113,1.145,1.151,1.187,1.085,1.081,1.488,0,0,1.074297189,0.960467206,0.933624454,0.971329279,0.709351306,0.915207373,0.863089732,0.68077957,0,0
s3.13.06.li.2,s3.13.06.Li.2.5,S.lindbergii,,0.01905,12.09448819,31,117,3.108,0.02649,0.9717,1.1503,0.854242029,0.099343898,0.142582643,0.116817693,0.895,0.908,0.782,0.932,1.045,1.016,1.131,1.102,0.973,0.933,1.087,1.264,0.981,1.063,1.025,1.164,1.301,1.024,1.459,1.135,0.823367065,0.71835443,0.79714577,0.876763876,1.019512195,0.872852234,0.869331284,1.076171875,0.666895134,0.822026432
s3.15.06.cu.1,s3.15.06.Cu.1.1,S.cuspidatum,,0.02117,18.00188947,58,135,5.265,0.0478,0.8447,1.1537,0.747006375,0.079524902,0.16069415,0.123686737,0.722,0.824,0.867,0.943,0.73,0.956,0.874,0.803,0.798,0.93,1.137,1.009,0.923,1.331,1.448,1.183,1.192,1.276,0.941,1.097,0.635004398,0.816650149,0.939328277,0.708489857,0.504143646,0.808114962,0.733221477,0.629310345,0.848034006,0.847766636
s3.15.06.cu.1,s3.15.06.Cu.1.2,S.cuspidatum,,0.01059,18.75354108,50,119,4.214,0.02012,0.7051,0.9546,0.746975094,0.050900786,0.096608695,0.095124979,0.81,0.651,0.719,0.696,0.613,0.689,0.74,0.693,0.696,0.744,1,0.933,0.852,0.789,1.1,0.892,0.989,1.114,0.957,0.92,0.81,0.697749196,0.843896714,0.882129278,0.557272727,0.772421525,0.748230536,0.622082585,0.727272727,0.808695652
s3.15.06.cu.1,s3.15.06.Cu.1.3,S.cuspidatum,,0.01824,18.53618421,55,155,5.702,0.03105,0.8454,1.1074,0.797604667,0.139595272,0.195669211,0.260609969,0.666,0.75,0.718,1.022,0.754,0.952,0.791,0.889,1.125,0.787,0.974,1.282,1.023,1.175,1.095,1.328,0.865,1.356,0.738,1.238,0.683778234,0.585023401,0.701857283,0.869787234,0.688584475,0.71686747,0.914450867,0.65560472,1.524390244,0.635702746
s3.15.06.cu.1,s3.15.06.Cu.1.4,S.cuspidatum,,0.01659,17.07052441,55,138,4.755,0.03296,0.8182,1.189,0.696560725,0.094275978,0.11969294,0.105358547,0.854,0.857,0.771,0.779,0.796,0.938,0.622,0.976,0.833,0.756,1.155,1.128,1.122,1.057,1.103,1.266,1.507,1.174,1.219,1.159,0.739393939,0.759751773,0.687165775,0.736991485,0.721668178,0.740916272,0.412740544,0.831345826,0.683347006,0.652286454
s3.15.06.cu.1,s3.15.06.Cu.1.5,S.cuspidatum,,0.01423,18.62262825,57,156,5.029,0.03094,0.7896,0.9496,0.83565427,0.12559793,0.102846682,0.126205867,1.01,0.885,0.901,0.616,0.901,0.611,0.726,0.704,0.747,0.795,0.934,1.026,1.105,0.861,1.031,0.981,0.968,0.706,0.954,0.93,1.08137045,0.862573099,0.815384615,0.715447154,0.873908826,0.622833843,0.75,0.997167139,0.783018868,0.85483871
s3.15.06.li.1,s3.15.06.Li.1.1,S.lindbergii,,0.01798,14.52169077,38,93,1.803,0.02541,0.7413,0.9448,0.795840154,0.09845207,0.171795693,0.098045899,0.724,0.787,0.777,0.795,0.604,0.632,0.58,0.839,0.785,0.89,0.815,0.771,0.961,0.963,0.802,0.935,0.697,1.177,1.074,1.253,0.888343558,1.02075227,0.808532778,0.825545171,0.753117207,0.675935829,0.832137733,0.712829227,0.730912477,0.710295291
