"sp","x","y"
"Sphagnum lindbergii",-140859.272177802,-37879.1421178872
"Sphagnum cuspidatum",-226033.073520898,-313108.474360934
"Sphagnum cuspidatum",-222215.86907814,-308035.391330831
"Sphagnum cuspidatum",-27215.4559065653,-24461.3736371132
"Sphagnum cuspidatum",-207257.728546888,-324208.324238119
"Sphagnum cuspidatum",-193644.211071165,-360230.038850339
"Sphagnum lindbergii",-36832.1197234264,-10933.0540658768
"Sphagnum cuspidatum",-244331.844548823,-338086.551060907
"Sphagnum cuspidatum",-253782.98865994,-119912.356624537
"Sphagnum cuspidatum",-243932.819250627,-337862.209677291
"Sphagnum lindbergii",-28803.5980333962,-19451.3893722279
"Sphagnum lindbergii",256585.984984575,885562.000562582
"Sphagnum cuspidatum",-230588.809057764,-336682.485186375
"Sphagnum lindbergii",137552.314007106,589587.778438913
"Sphagnum lindbergii",268847.351077978,943135.036743229
"Sphagnum cuspidatum",-103426.580365625,-187418.083731645
"Sphagnum cuspidatum",-200788.470193079,-345908.593698527
"Sphagnum cuspidatum",-210187.339978928,-333925.316004443
"Sphagnum cuspidatum",-201477.974910605,-393632.676483862
"Sphagnum cuspidatum",-255300.863438491,-48818.6343056592
"Sphagnum lindbergii",17178.3979226861,455048.151003929
"Sphagnum cuspidatum",-255222.142573023,-49141.2784566004
"Sphagnum lindbergii",172296.233334694,681195.886011188
"Sphagnum lindbergii",-74492.1481170294,683522.831097042
"Sphagnum lindbergii",267174.674582177,720313.533607046
"Sphagnum cuspidatum",-204026.148402903,-373196.054235978
"Sphagnum lindbergii",44697.963677154,438911.868281137
"Sphagnum lindbergii",28504.2371449126,399537.370587477
"Sphagnum lindbergii",37492.7953732443,410588.805185399
"Sphagnum lindbergii",-3338.44421774525,370467.510425515
"Sphagnum lindbergii",52372.3982735178,419536.840791599
"Sphagnum lindbergii",-3338.44421774525,370467.510425515
"Sphagnum lindbergii",82591.0852405702,389734.065316476
"Sphagnum lindbergii",52372.3982735178,419536.840791599
"Sphagnum lindbergii",32857.1308726086,345692.235756406
"Sphagnum lindbergii",37492.7953732443,410588.805185399
"Sphagnum lindbergii",79404.19619802,368461.293107393
"Sphagnum lindbergii",-19.578066708519,404945.319433405
"Sphagnum lindbergii",79404.19619802,368461.293107393
"Sphagnum lindbergii",28504.2371449126,399537.370587477
"Sphagnum lindbergii",38629.743342156,424786.473550224
"Sphagnum lindbergii",-72152.3572606318,288952.499064675
"Sphagnum lindbergii",-75068.2484603018,293044.801897207
"Sphagnum lindbergii",28927.1164201423,439106.676163711
"Sphagnum lindbergii",53336.4327381201,417504.922236012
"Sphagnum lindbergii",55307.4000144472,417469.737482884
"Sphagnum lindbergii",28927.1164201423,439106.676163711
"Sphagnum lindbergii",53336.4327381201,417504.922236012
"Sphagnum lindbergii",27890.2418361616,434042.115906028
"Sphagnum lindbergii",31525.2204161797,405594.177707018
"Sphagnum lindbergii",-1375.37066731103,369436.636103211
"Sphagnum lindbergii",28504.2371449126,399537.370587477
"Sphagnum lindbergii",28504.2371449126,399537.370587477
"Sphagnum lindbergii",27890.2418361616,434042.115906028
"Sphagnum lindbergii",20885.5755783675,331622.880984385
"Sphagnum lindbergii",38629.743342156,424786.473550224
"Sphagnum cuspidatum",-199369.466735018,-372027.779667399
"Sphagnum lindbergii",-169072.946445138,230087.861017718
"Sphagnum lindbergii",-169748.526524219,232432.12265673
"Sphagnum lindbergii",192756.647631681,702219.647420995
"Sphagnum cuspidatum",192642.04073892,701986.195699737
"Sphagnum cuspidatum",-201551.323213625,-335857.085788742
"Sphagnum cuspidatum",-244402.855908264,-321249.609047166
"Sphagnum cuspidatum",-239643.081325085,-318373.234106875
"Sphagnum cuspidatum",-209239.4966538,-335002.170622934
"Sphagnum cuspidatum",-207642.174534786,-340176.828563692
"Sphagnum lindbergii",12921.0324380435,599590.761906404
"Sphagnum lindbergii",-97083.4663708176,-24865.3098929489
"Sphagnum lindbergii",21750.6072950527,189050.318979456
"Sphagnum lindbergii",21408.9044529973,190338.220087899
"Sphagnum cuspidatum",21160.8526032797,176972.803561886
"Sphagnum cuspidatum",14910.0032723099,185925.345116991
"Sphagnum lindbergii",-92746.8790301424,256658.008714201
"Sphagnum lindbergii",15010.0171537236,185733.405109215
"Sphagnum cuspidatum",132261.132964033,-1670.52708200029
"Sphagnum lindbergii",35080.0667380111,-9920.97764189598
"Sphagnum lindbergii",52866.2793575911,70432.6714798056
"Sphagnum cuspidatum",35080.0667380111,-9920.97764189598
"Sphagnum lindbergii",132131.003178162,-34.3914140163438
"Sphagnum cuspidatum",-246326.820688288,-296746.032999404
"Sphagnum cuspidatum",-22475.032115808,-21168.6384273163
"Sphagnum cuspidatum",-206827.26703173,-345186.144575854
"Sphagnum cuspidatum",-161352.303406264,-467786.25798183
"Sphagnum cuspidatum",-254126.797992568,-120195.212293988
"Sphagnum cuspidatum",103298.232325952,-91443.8341912049
"Sphagnum cuspidatum",104767.300424704,-88915.9817893608
"Sphagnum lindbergii",242096.319100584,903465.76950993
"Sphagnum cuspidatum",-225568.371617367,-342466.200243377
"Sphagnum cuspidatum",-201009.455003348,-403221.882831494
"Sphagnum cuspidatum",-149018.690352936,-221529.404884913
"Sphagnum cuspidatum",-139859.986566252,-411649.805579431
"Sphagnum cuspidatum",-200672.207388158,-382717.216441413
"Sphagnum cuspidatum",-235173.239068179,-323495.401344734
"Sphagnum lindbergii",-104194.979441788,164031.312962996
"Sphagnum lindbergii",-104719.28638519,164080.79362602
"Sphagnum cuspidatum",-223197.776306879,-328741.567734365
"Sphagnum lindbergii",86043.0042388401,955213.753905721
"Sphagnum cuspidatum",-192619.486822381,-386039.01045855
"Sphagnum cuspidatum",-7413.62169162982,-114578.664750603
"Sphagnum cuspidatum",72071.3925419483,36664.0865087899
"Sphagnum cuspidatum",-203786.422224798,-349303.040914854
"Sphagnum cuspidatum",-73620.1987779765,-136804.857085845
"Sphagnum cuspidatum",-13211.4145317485,-96548.7652507585
"Sphagnum lindbergii",-226171.356131198,-371821.193549518
"Sphagnum lindbergii",11921.860725126,14155.7933920814
"Sphagnum lindbergii",-232668.963115577,-325211.389533957
"Sphagnum cuspidatum",33047.5128403864,-90245.1605610715
"Sphagnum cuspidatum",40268.5189187924,-91881.9423821629
"Sphagnum cuspidatum",-165318.49373881,-474412.404800734
"Sphagnum lindbergii",-180593.280835036,134860.183486641
"Sphagnum cuspidatum",-6351.88044866086,89057.9380316094
"Sphagnum lindbergii",11782.4627545619,176691.240903632
"Sphagnum lindbergii",-194099.184643499,190283.177697296
"Sphagnum lindbergii",-56840.5713301843,-22588.4474633522
"Sphagnum lindbergii",-56840.5713301843,-22588.4474633522
"Sphagnum cuspidatum",-188210.033903827,178969.977401732
"Sphagnum lindbergii",-188210.033903827,178969.977401732
"Sphagnum lindbergii",37619.2929220996,-12429.1895143282
"Sphagnum cuspidatum",-157055.773585946,-175263.795703057
"Sphagnum lindbergii",180020.251011972,443553.933428408
"Sphagnum cuspidatum",189345.254835125,465097.266406599
"Sphagnum cuspidatum",181619.003155255,453463.142463407
"Sphagnum lindbergii",186162.1584378,437975.482494064
"Sphagnum lindbergii",187426.000236819,436541.328244648
"Sphagnum lindbergii",8587.01208399934,828735.008260499
"Sphagnum cuspidatum",-260686.117045721,-209684.073038067
"Sphagnum cuspidatum",-260672.450911267,-209741.563691546
"Sphagnum lindbergii",-103712.224214086,-108685.084605853
"Sphagnum cuspidatum",-214283.678708803,-351108.401985955
"Sphagnum cuspidatum",-47896.4346869517,-34305.0930495622
"Sphagnum lindbergii",-96989.0753318027,583500.814825766
"Sphagnum lindbergii",37373.6380948522,584302.950000292
"Sphagnum lindbergii",66312.8198528104,520985.645015353
"Sphagnum lindbergii",-96278.8788318576,583094.486839889
"Sphagnum lindbergii",173575.923299016,436396.615845263
"Sphagnum lindbergii",187870.063587125,437189.989373621
"Sphagnum cuspidatum",-19345.0033667689,-109067.148647001
"Sphagnum cuspidatum",122156.606251196,-24782.1020477152
"Sphagnum cuspidatum",-188262.189117783,-380240.702075778
"Sphagnum cuspidatum",-216505.438649505,-363893.274374517
"Sphagnum cuspidatum",-205701.614558418,-377411.163500646
"Sphagnum lindbergii",185995.124472802,437580.776339588
"Sphagnum cuspidatum",-227320.459608784,-364272.528513649
"Sphagnum cuspidatum",-215346.391624306,-345790.800828957
"Sphagnum cuspidatum",-232439.182201035,-325077.843001946
"Sphagnum lindbergii",284312.834520619,917764.048169535
"Sphagnum lindbergii",290594.188214835,842517.893727339
"Sphagnum lindbergii",280518.034895411,921770.191604269
"Sphagnum lindbergii",251777.96066999,781804.062165584
"Sphagnum lindbergii",264720.17917539,931364.113567978
"Sphagnum lindbergii",256724.528583308,928319.702877503
"Sphagnum lindbergii",287068.477479929,810131.759248567
"Sphagnum lindbergii",307492.030560028,795362.570767945
"Sphagnum lindbergii",285342.478916929,914526.653349391
"Sphagnum cuspidatum",-147890.142861739,98394.9119247064
"Sphagnum cuspidatum",-19345.0033667689,-109067.148647001
"Sphagnum cuspidatum",-18372.4599214356,-126915.078193243
"Sphagnum cuspidatum",-26463.1953599596,-107159.561084137
"Sphagnum cuspidatum",2405.74231736211,-136686.874099937
"Sphagnum lindbergii",-117373.775610218,-325491.877950851
"Sphagnum lindbergii",286817.835221214,836412.016440385
"Sphagnum lindbergii",254234.463316948,893452.469198364
"Sphagnum lindbergii",251099.309163361,890697.94767198
"Sphagnum lindbergii",286265.89547586,921974.103009388
"Sphagnum cuspidatum",-236473.325697252,-329383.493202993
"Sphagnum cuspidatum",-190318.106917313,-373533.522839142
"Sphagnum lindbergii",176912.2802314,447256.709139568
"Sphagnum lindbergii",167529.04983662,437053.85708256
"Sphagnum lindbergii",169317.081549543,463293.98594545
"Sphagnum lindbergii",187925.614744372,437238.509723064
"Sphagnum lindbergii",180385.541682729,465750.676293569
"Sphagnum lindbergii",174603.047978648,427005.447439354
"Sphagnum lindbergii",170088.492368019,453652.601169971
"Sphagnum lindbergii",195699.835998182,436302.964264198
"Sphagnum lindbergii",181619.003155255,453463.142463407
"Sphagnum lindbergii",189345.254835125,465097.266406599
"Sphagnum lindbergii",173631.084746141,436456.185555959
"Sphagnum lindbergii",185435.63871932,459795.955048416
"Sphagnum lindbergii",187374.14480621,448806.749764139
"Sphagnum lindbergii",179724.725559501,443458.287850939
"Sphagnum lindbergii",170721.319758045,432145.926712411
"Sphagnum cuspidatum",-260707.85371486,-237458.185447945
"Sphagnum cuspidatum",-140861.40505439,-37935.6326371165
"Sphagnum cuspidatum",-200026.422033779,-340629.452871524
"Sphagnum cuspidatum",-176237.660525584,-200121.986288031
"Sphagnum cuspidatum",-176203.811718099,-214308.38865929
"Sphagnum lindbergii",242096.319100584,903465.76950993
"Sphagnum cuspidatum",-175701.961157836,-209504.993421752
"Sphagnum cuspidatum",-159974.757369352,-188007.563372279
"Sphagnum lindbergii",179669.801124319,443398.617496876
"Sphagnum cuspidatum",-164969.220696538,-202356.275409328
"Sphagnum cuspidatum",-168035.827026483,-227414.732496042
"Sphagnum cuspidatum",-163508.57169095,-223301.212329441
"Sphagnum cuspidatum",-160689.829620875,-221497.0360434
"Sphagnum cuspidatum",-190799.916020759,-208343.767714805
"Sphagnum cuspidatum",-169234.781207271,-223905.435771993
"Sphagnum cuspidatum",-183963.305752131,-200521.959560813
"Sphagnum cuspidatum",-155596.013853694,-195283.1967608
"Sphagnum cuspidatum",-155199.520252255,-194790.474696568
"Sphagnum cuspidatum",-157165.94587395,-174852.381714369
"Sphagnum cuspidatum",-174330.709942683,-218833.859267078
"Sphagnum cuspidatum",-178642.255190592,-192551.607771399
"Sphagnum cuspidatum",-182707.244137799,-220022.55874373
"Sphagnum cuspidatum",-159096.169394565,-197797.475560815
"Sphagnum cuspidatum",-155190.252821101,-192236.662560741
"Sphagnum lindbergii",-145568.406076701,80195.8728294498
"Sphagnum cuspidatum",-95279.5481942003,374209.015021881
"Sphagnum cuspidatum",-216194.624678315,-333403.998527493
"Sphagnum cuspidatum",-213788.639590259,-351450.70599971
"Sphagnum cuspidatum",-209068.287752163,-349010.716869617
"Sphagnum cuspidatum",-217221.823601632,-325274.243675081
"Sphagnum lindbergii",32881.7069175646,440073.452865819
"Sphagnum lindbergii",87029.2424967752,434312.188881201
"Sphagnum cuspidatum",184883.217336079,459238.984647161
"Sphagnum lindbergii",51986.9945124041,384033.336768065
"Sphagnum lindbergii",77627.5066140726,475008.533310346
"Sphagnum lindbergii",51986.9945124041,384033.336768065
"Sphagnum cuspidatum",181610.930347883,453411.267958786
"Sphagnum cuspidatum",189288.963904677,465047.522894498
"Sphagnum lindbergii",190563.975599421,439885.171732581
"Sphagnum lindbergii",21894.9552651235,608489.161680468
"Sphagnum cuspidatum",-97477.835231879,19859.4038697193
"Sphagnum cuspidatum",173388.306307406,486792.251411942
"Sphagnum cuspidatum",143976.593653154,537266.642495287
"Sphagnum lindbergii",88710.6931732341,581287.824049567
"Sphagnum lindbergii",-2361.82037915972,369447.824962991
"Sphagnum lindbergii",148035.430886175,590538.922464295
"Sphagnum lindbergii",38250.8171116545,480581.964020631
"Sphagnum cuspidatum",-141133.914011372,-397863.966022055
"Sphagnum cuspidatum",-141323.604412751,-398060.355842375
"Sphagnum cuspidatum",-140113.105139145,-398676.978320617
"Sphagnum cuspidatum",-139859.986566252,-411649.805579431
"Sphagnum lindbergii",8594.99901736019,828915.088370484
"Sphagnum cuspidatum",-221364.623755889,-318700.581318797
"Sphagnum lindbergii",-152802.731738,155665.258309426
"Sphagnum cuspidatum",-207234.1464824,-313436.033886744
"Sphagnum lindbergii",-136951.35314738,181264.647024795
"Sphagnum cuspidatum",-217471.040492467,-310645.610522858
"Sphagnum lindbergii",-152764.024327614,155584.307501298
"Sphagnum cuspidatum",-243085.434021122,-341189.086699654
"Sphagnum lindbergii",186925.449783243,432717.509992318
"Sphagnum cuspidatum",-194399.130157618,-365385.081641476
"Sphagnum cuspidatum",-198265.938188394,-344001.340166779
"Sphagnum lindbergii",-151484.383603684,155653.854915219
"Sphagnum lindbergii",-151375.470911587,166057.333253389
"Sphagnum cuspidatum",-173671.44673599,-381148.355028881
"Sphagnum cuspidatum",-209652.591697776,-303111.043288982
"Sphagnum cuspidatum",48402.7515050318,-9363.65952154017
"Sphagnum cuspidatum",46157.5810786646,-7458.47291044551
"Sphagnum cuspidatum",-68702.3078588173,390932.155641626
"Sphagnum lindbergii",-151391.341865269,113578.539656302
"Sphagnum cuspidatum",-151391.341865269,113578.539656302
"Sphagnum lindbergii",91218.7959400882,782808.186384401
"Sphagnum cuspidatum",-18560.3794229548,-149573.239922935
"Sphagnum cuspidatum",-115827.064501122,-323551.061044006
"Sphagnum cuspidatum",-115314.702161154,-325506.365455715
"Sphagnum cuspidatum",-125379.308175118,-368565.820053235
"Sphagnum cuspidatum",-100754.632307666,384715.252227123
"Sphagnum lindbergii",-67754.1649482917,385606.031940871
"Sphagnum cuspidatum",-104370.137165335,409918.134596325
"Sphagnum cuspidatum",-102969.117225087,408730.904634589
"Sphagnum cuspidatum",-201812.829121188,-390660.306241864
"Sphagnum cuspidatum",-193028.317258666,-377208.213640984
"Sphagnum lindbergii",-200813.193706173,299930.089981572
"Sphagnum lindbergii",-164298.120428581,262892.462776719
"Sphagnum lindbergii",202553.410507267,891842.368077451
"Sphagnum lindbergii",187064.206562726,433269.241889406
"Sphagnum cuspidatum",-104538.879325809,376004.453456015
"Sphagnum cuspidatum",109785.73259591,-80338.1966954863
"Sphagnum cuspidatum",-227849.544135014,-346798.532407127
"Sphagnum lindbergii",34028.0432257002,674567.623501007
"Sphagnum lindbergii",39422.3026741744,668923.104481665
"Sphagnum lindbergii",-57166.167228041,81608.327888984
"Sphagnum cuspidatum",-166813.260911348,-363442.428864359
"Sphagnum lindbergii",33237.8302029748,704805.10383795
"Sphagnum lindbergii",33142.4728338939,704578.460315768
"Sphagnum lindbergii",33237.8302029748,704805.10383795
"Sphagnum lindbergii",-106191.090282052,538501.286909253
"Sphagnum lindbergii",-88777.3275669545,-73281.6391957469
"Sphagnum cuspidatum",-190655.456017563,-28692.1793853067
"Sphagnum cuspidatum",-246031.65993175,-219244.000652958
"Sphagnum cuspidatum",-211064.647870531,-246958.439114083
"Sphagnum cuspidatum",-209095.928979034,-237150.59589389
"Sphagnum cuspidatum",-150077.528207404,-303330.923273748
"Sphagnum cuspidatum",-159799.443914552,195030.06075771
"Sphagnum lindbergii",-159799.443914552,195030.06075771
"Sphagnum lindbergii",183441.310408896,878472.113341634
